doc_id,page_no,provider,statement_type,statement_name_raw,logical_subtable_id,table_semantic_key,row_label_raw,row_label_std,col_header_raw,col_header_path,column_semantic_key,period_role_raw,report_date_raw,period_key,value_raw,value_num,value_type,unit_raw,unit_multiplier,source_cell_ref,status,mapping_code,mapping_name,mapping_method,mapping_confidence,issue_flags
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",工行泰兴新区支行,工行泰兴新区支行,"期初数 / 10,000,000.00 / 28,000,000.00","[""期初数"",""10,000,000.00"",""28,000,000.00""]",期初数,期初数,,unknown_date__期初数,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:3:8-8:1-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",工行泰兴新区支行,工行泰兴新区支行,"期末数 / - / 27,500,000.00","[""期末数"",""-"",""27,500,000.00""]",期末数|-,期末数,,unknown_date__期末数,900，000.00,900000.0,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:3:8-8:2-2,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",农行泰兴支行,农行泰兴支行,"期初数 / 10,000,000.00 / 28,000,000.00","[""期初数"",""10,000,000.00"",""28,000,000.00""]",期初数,期初数,,unknown_date__期初数,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:3:9-9:1-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",农行泰兴支行,农行泰兴支行,"期末数 / - / 27,500,000.00","[""期末数"",""-"",""27,500,000.00""]",期末数|-,期末数,,unknown_date__期末数,96，000，000.00,96000000.0,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:3:9-9:2-2,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",中国进出口银行江苏省分行,中国进出口银行江苏省分行,"期初数 / 10,000,000.00 / 28,000,000.00","[""期初数"",""10,000,000.00"",""28,000,000.00""]",期初数,期初数,,unknown_date__期初数,-,,text,,1.0,债务人审计报告-2022年:14:aliyun_table:3:10-10:1-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",中国进出口银行江苏省分行,中国进出口银行江苏省分行,"期末数 / - / 27,500,000.00","[""期末数"",""-"",""27,500,000.00""]",期末数|-,期末数,,unknown_date__期末数,100，000，000.00,100000000.0,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:3:10-10:2-2,observed,,,,,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",合计,合计,"期初数 / 10,000,000.00 / 28,000,000.00","[""期初数"",""10,000,000.00"",""28,000,000.00""]",期初数,期初数,,unknown_date__期初数,85，000，000.00,85000000.0,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:3:11-11:1-1,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,14,aliyun_table,note,泰兴市泰泽实业有限公司 2022年度财务报表附注,3_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",合计,合计,"期末数 / - / 27,500,000.00","[""期末数"",""-"",""27,500,000.00""]",期末数|-,期末数,,unknown_date__期末数,443，900，000.00,443900000.0,amount,,1.0,债务人审计报告-2022年:14:aliyun_table:3:11-11:2-2,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",长江商业银行,长江商业银行,"期初数 / 10,000,000.00 / 28,000,000.00","[""期初数"",""10,000,000.00"",""28,000,000.00""]",期初数,期初数,,unknown_date__期初数,"15,000,000.00",15000000.0,amount,,1.0,债务人审计报告-2022年:14:tencent_table_v3:11:3-3:1-1,observed,,,,,[]
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",长江商业银行,长江商业银行,"期末数 / - / 27,500,000.00","[""期末数"",""-"",""27,500,000.00""]",期末数|-,期末数,,unknown_date__期末数,-,,text,,1.0,债务人审计报告-2022年:14:tencent_table_v3:11:3-3:2-2,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",兴业银行,兴业银行,"期初数 / 10,000,000.00 / 28,000,000.00","[""期初数"",""10,000,000.00"",""28,000,000.00""]",期初数,期初数,,unknown_date__期初数,"32,000,000.00",32000000.0,amount,,1.0,债务人审计报告-2022年:14:tencent_table_v3:11:4-4:1-1,observed,,,,,[]
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",兴业银行,兴业银行,"期末数 / - / 27,500,000.00","[""期末数"",""-"",""27,500,000.00""]",期末数|-,期末数,,unknown_date__期末数,-,,text,,1.0,债务人审计报告-2022年:14:tencent_table_v3:11:4-4:2-2,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",建信融通,建信融通,"期初数 / 10,000,000.00 / 28,000,000.00","[""期初数"",""10,000,000.00"",""28,000,000.00""]",期初数,期初数,,unknown_date__期初数,-,,text,,1.0,债务人审计报告-2022年:14:tencent_table_v3:11:5-5:1-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",建信融通,建信融通,"期末数 / - / 27,500,000.00","[""期末数"",""-"",""27,500,000.00""]",期末数|-,期末数,,unknown_date__期末数,"10,000,000.00",10000000.0,amount,,1.0,债务人审计报告-2022年:14:tencent_table_v3:11:5-5:2-2,observed,,,,,[]
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",苏州农商行,苏州农商行,"期初数 / 10,000,000.00 / 28,000,000.00","[""期初数"",""10,000,000.00"",""28,000,000.00""]",期初数,期初数,,unknown_date__期初数,-,,text,,1.0,债务人审计报告-2022年:14:tencent_table_v3:11:6-6:1-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",苏州农商行,苏州农商行,"期末数 / - / 27,500,000.00","[""期末数"",""-"",""27,500,000.00""]",期末数|-,期末数,,unknown_date__期末数,"9,500,000.00",9500000.0,amount,,1.0,债务人审计报告-2022年:14:tencent_table_v3:11:6-6:2-2,observed,,,,,[]
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",天津信托,天津信托,"期初数 / 10,000,000.00 / 28,000,000.00","[""期初数"",""10,000,000.00"",""28,000,000.00""]",期初数,期初数,,unknown_date__期初数,-,,text,,1.0,债务人审计报告-2022年:14:tencent_table_v3:11:7-7:1-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",天津信托,天津信托,"期末数 / - / 27,500,000.00","[""期末数"",""-"",""27,500,000.00""]",期末数|-,期末数,,unknown_date__期末数,"200,000,000.00",200000000.0,amount,,1.0,债务人审计报告-2022年:14:tencent_table_v3:11:7-7:2-2,observed,,,,,[]
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",工行泰兴新区支行,工行泰兴新区支行,"期初数 / 10,000,000.00 / 28,000,000.00","[""期初数"",""10,000,000.00"",""28,000,000.00""]",期初数,期初数,,unknown_date__期初数,-,,text,,1.0,债务人审计报告-2022年:14:tencent_table_v3:11:8-8:1-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",工行泰兴新区支行,工行泰兴新区支行,"期末数 / - / 27,500,000.00","[""期末数"",""-"",""27,500,000.00""]",期末数|-,期末数,,unknown_date__期末数,"900,000.00",900000.0,amount,,1.0,债务人审计报告-2022年:14:tencent_table_v3:11:8-8:2-2,observed,,,,,[]
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",农行泰兴支行,农行泰兴支行,"期初数 / 10,000,000.00 / 28,000,000.00","[""期初数"",""10,000,000.00"",""28,000,000.00""]",期初数,期初数,,unknown_date__期初数,-,,text,,1.0,债务人审计报告-2022年:14:tencent_table_v3:11:9-9:1-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",农行泰兴支行,农行泰兴支行,"期末数 / - / 27,500,000.00","[""期末数"",""-"",""27,500,000.00""]",期末数|-,期末数,,unknown_date__期末数,"96,000,000.00",96000000.0,amount,,1.0,债务人审计报告-2022年:14:tencent_table_v3:11:9-9:2-2,observed,,,,,[]
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",中国进出口银行江苏省分行,中国进出口银行江苏省分行,"期初数 / 10,000,000.00 / 28,000,000.00","[""期初数"",""10,000,000.00"",""28,000,000.00""]",期初数,期初数,,unknown_date__期初数,-,,text,,1.0,债务人审计报告-2022年:14:tencent_table_v3:11:10-10:1-1,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",中国进出口银行江苏省分行,中国进出口银行江苏省分行,"期末数 / - / 27,500,000.00","[""期末数"",""-"",""27,500,000.00""]",期末数|-,期末数,,unknown_date__期末数,"100,000,000.00",100000000.0,amount,,1.0,债务人审计报告-2022年:14:tencent_table_v3:11:10-10:2-2,observed,,,,,[]
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",合计,合计,"期初数 / 10,000,000.00 / 28,000,000.00","[""期初数"",""10,000,000.00"",""28,000,000.00""]",期初数,期初数,,unknown_date__期初数,"85,000,000.00",85000000.0,amount,,1.0,债务人审计报告-2022年:14:tencent_table_v3:11:11-11:1-1,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,11_sub1,"note|h:项目,期初数,期末数|r:江苏银行泰兴支行,泰兴农村商业银行,长江商业银行",合计,合计,"期末数 / - / 27,500,000.00","[""期末数"",""-"",""27,500,000.00""]",期末数|-,期末数,,unknown_date__期末数,"443,900,000.00",443900000.0,amount,,1.0,债务人审计报告-2022年:14:tencent_table_v3:11:11-11:2-2,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,4_sub1,"note|h:项目,金额,跌价准备,净额,金额,跌价准备|r:库存商品,合计",合计,合计,"金额 / 109,991,116.36","[""金额"",""109,991,116.36""]",金额,unknown,,unknown_date__unknown,"109,991,116.36",109991116.36,amount,,1.0,债务人审计报告-2022年:14:tencent_table_v3:4:3-3:1-1,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,4_sub1,"note|h:项目,金额,跌价准备,净额,金额,跌价准备|r:库存商品,合计",合计,合计,"期初数 / 净额 / 109,991,116.36","[""期初数"",""净额"",""109,991,116.36""]",期初数|净额,期初数,,unknown_date__期初数,"109,991,116.36",109991116.36,amount,,1.0,债务人审计报告-2022年:14:tencent_table_v3:4:3-3:3-3,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,4_sub1,"note|h:项目,金额,跌价准备,净额,金额,跌价准备|r:库存商品,合计",合计,合计,"金额 / 120,637,098.01","[""金额"",""120,637,098.01""]",金额,unknown,,unknown_date__unknown,"120,637,098.01",120637098.01,amount,,1.0,债务人审计报告-2022年:14:tencent_table_v3:4:3-3:4-4,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,4_sub1,"note|h:项目,金额,跌价准备,净额,金额,跌价准备|r:库存商品,合计",合计,合计,"期末数 / 净额 / 120,637,098.01","[""期末数"",""净额"",""120,637,098.01""]",期末数|净额,期末数,,unknown_date__期末数,"120,637,098.01",120637098.01,amount,,1.0,债务人审计报告-2022年:14:tencent_table_v3:4:3-3:6-6,observed,,,fuzzy_candidate,0.5,[]
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,8_sub1,"note|h:固定资产类别,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",办公设备,办公设备,"期初数 / 204,678,779.56 / 14,293,429.66","[""期初数"",""204,678,779.56"",""14,293,429.66""]",期初数,期初数,,unknown_date__期初数,"812,989.69",812989.69,amount,,1.0,债务人审计报告-2022年:14:tencent_table_v3:8:3-3:1-1,observed,,,,,[]
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,8_sub1,"note|h:固定资产类别,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",办公设备,办公设备,本期增加 / -,"[""本期增加"",""-""]",本期增加|-,本期,,unknown_date__本期,-,,text,,1.0,债务人审计报告-2022年:14:tencent_table_v3:8:3-3:2-2,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,8_sub1,"note|h:固定资产类别,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",办公设备,办公设备,本期减少 / -,"[""本期减少"",""-""]",本期减少|-,本期,,unknown_date__本期,-,,text,,1.0,债务人审计报告-2022年:14:tencent_table_v3:8:3-3:3-3,review,,,,,"[""numeric_parse_failed"",""expected_numeric_but_unparseable""]"
债务人审计报告-2022年,14,tencent_table_v3,note,2022年度财务报表附注,8_sub1,"note|h:固定资产类别,期初数,本期增加,本期减少,期末数|r:房屋建筑物,机器设备,办公设备",办公设备,办公设备,"期末数 / 204,678,779.56 / 14,293,429.66","[""期末数"",""204,678,779.56"",""14,293,429.66""]",期末数,期末数,,unknown_date__期末数,"812,989.69",812989.69,amount,,1.0,债务人审计报告-2022年:14:tencent_table_v3:8:3-3:4-4,observed,,,,,[]
