doc_id,page_no,provider,source_file,table_id,logical_subtable_id,source_cell_ref,issue_type,severity,message,text_raw,text_clean,status,meta_json
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub2,债务人审计报告-2022年:4:aliyun_table:0:24-24:7-7,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,务屏20，000，000.00,"务屏20,000,000.00",open,"{""abs_col"":7,""grid_col"":3,""grid_row"":24,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":199,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub2,债务人审计报告-2022年:4:aliyun_table:0:25-25:6-6,suspicious_value,warning,expected_numeric_but_unparseable,会计师率,会计师率,open,"{""abs_col"":6,""grid_col"":2,""grid_row"":25,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":206,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub2,债务人审计报告-2022年:4:aliyun_table:0:26-26:6-6,suspicious_value,warning,seal_or_stamp_noise|expected_numeric_but_unparseable,米,米,open,"{""abs_col"":6,""grid_col"":2,""grid_row"":26,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":214,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub2,债务人审计报告-2022年:4:aliyun_table:0:28-28:7-7,suspicious_value,warning,seal_or_stamp_noise|expected_numeric_but_unparseable,章,章,open,"{""abs_col"":7,""grid_col"":3,""grid_row"":28,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":231,""table_index"":1,""x_cell_size"":8,""y_cell_size"":38}"
债务人审计报告-2022年,4,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0004.json,0,0_sub2,,row_label_missing,warning,Value row is present but row label is empty.,,,open,"{""row_idx"":28}"
债务人审计报告-2022年,5,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0005.json,0,0_sub1,债务人审计报告-2022年:5:aliyun_table:0:20-20:3-3,suspicious_value,warning,expected_numeric_but_unparseable,洋会计师之,洋会计师之,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":20,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":83,""table_index"":1,""x_cell_size"":4,""y_cell_size"":31}"
债务人审计报告-2022年,5,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0005.json,0,0_sub1,债务人审计报告-2022年:5:aliyun_table:0:22-22:3-3,suspicious_value,warning,expected_numeric_but_unparseable,审验,审验,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":22,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":91,""table_index"":1,""x_cell_size"":4,""y_cell_size"":31}"
债务人审计报告-2022年,13,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0013.json,0,0_sub1,债务人审计报告-2022年:13:aliyun_table:0:4-4:0-2,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,2.应收票据,2.应收票据,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":4,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":12,""table_index"":1,""x_cell_size"":3,""y_cell_size"":8}"
债务人审计报告-2022年,13,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0013.json,0,0_sub1,债务人审计报告-2022年:13:aliyun_table:0:4-4:0-2,suspicious_value,warning,contains_chinese_noise|expected_numeric_but_unparseable,2.应收票据,2.应收票据,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":4,""is_span_anchor"":false,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":12,""table_index"":1,""x_cell_size"":3,""y_cell_size"":8}"
债务人审计报告-2022年,13,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0013.json,0,0_sub1,债务人审计报告-2022年:13:aliyun_table:0:5-5:1-1,suspicious_value,warning,expected_numeric_but_unparseable,期初数,期初数,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":5,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":14,""table_index"":1,""x_cell_size"":3,""y_cell_size"":8}"
债务人审计报告-2022年,13,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0013.json,0,0_sub1,债务人审计报告-2022年:13:aliyun_table:0:5-5:2-2,suspicious_value,warning,expected_numeric_but_unparseable,期末数,期末数,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":5,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":15,""table_index"":1,""x_cell_size"":3,""y_cell_size"":8}"
债务人审计报告-2022年,13,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0013.json,0,0_sub1,债务人审计报告-2022年:13:aliyun_table:0:6-6:1-1,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":6,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":17,""table_index"":1,""x_cell_size"":3,""y_cell_size"":8}"
债务人审计报告-2022年,13,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0013.json,1,1_sub1,债务人审计报告-2022年:13:aliyun_table:1:3-3:3-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":41,""table_index"":2,""x_cell_size"":7,""y_cell_size"":8}"
债务人审计报告-2022年,13,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0013.json,1,1_sub1,债务人审计报告-2022年:13:aliyun_table:1:3-3:4-4,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":4,""grid_col"":4,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":42,""table_index"":2,""x_cell_size"":7,""y_cell_size"":8}"
债务人审计报告-2022年,13,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0013.json,1,1_sub1,债务人审计报告-2022年:13:aliyun_table:1:3-3:5-5,suspicious_value,warning,expected_numeric_but_unparseable,张数-,张数-,open,"{""abs_col"":5,""grid_col"":5,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":43,""table_index"":2,""x_cell_size"":7,""y_cell_size"":8}"
债务人审计报告-2022年,13,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0013.json,1,1_sub1,债务人审计报告-2022年:13:aliyun_table:1:4-4:3-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":48,""table_index"":2,""x_cell_size"":7,""y_cell_size"":8}"
债务人审计报告-2022年,13,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0013.json,1,1_sub1,债务人审计报告-2022年:13:aliyun_table:1:4-4:6-6,suspicious_value,warning,expected_numeric_but_unparseable,审章,审章,open,"{""abs_col"":6,""grid_col"":6,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":51,""table_index"":2,""x_cell_size"":7,""y_cell_size"":8}"
债务人审计报告-2022年,13,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0013.json,3,3_sub1,债务人审计报告-2022年:13:aliyun_table:3:3-3:3-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":99,""table_index"":4,""x_cell_size"":7,""y_cell_size"":8}"
债务人审计报告-2022年,13,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0013.json,3,3_sub1,债务人审计报告-2022年:13:aliyun_table:3:3-3:6-6,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":6,""grid_col"":6,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":102,""table_index"":4,""x_cell_size"":7,""y_cell_size"":8}"
债务人审计报告-2022年,13,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0013.json,3,3_sub1,债务人审计报告-2022年:13:aliyun_table:3:4-4:3-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":106,""table_index"":4,""x_cell_size"":7,""y_cell_size"":8}"
债务人审计报告-2022年,13,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0013.json,3,3_sub1,债务人审计报告-2022年:13:aliyun_table:3:4-4:6-6,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":6,""grid_col"":6,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":109,""table_index"":4,""x_cell_size"":7,""y_cell_size"":8}"
债务人审计报告-2022年,13,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,14,14_sub1,债务人审计报告-2022年:13:tencent_table_v3:14:3-3:3-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":14,""table_type"":null}"
债务人审计报告-2022年,13,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,14,14_sub1,债务人审计报告-2022年:13:tencent_table_v3:14:3-3:6-6,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":6,""grid_col"":6,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":14,""table_type"":null}"
债务人审计报告-2022年,13,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,14,14_sub1,债务人审计报告-2022年:13:tencent_table_v3:14:4-4:3-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":14,""table_type"":null}"
债务人审计报告-2022年,13,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,14,14_sub1,债务人审计报告-2022年:13:tencent_table_v3:14:4-4:6-6,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":6,""grid_col"":6,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":14,""table_type"":null}"
债务人审计报告-2022年,13,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,9,9_sub1,债务人审计报告-2022年:13:tencent_table_v3:9:3-3:3-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":9,""table_type"":null}"
债务人审计报告-2022年,13,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,9,9_sub1,债务人审计报告-2022年:13:tencent_table_v3:9:3-3:4-4,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":4,""grid_col"":4,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":9,""table_type"":null}"
债务人审计报告-2022年,13,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,9,9_sub1,债务人审计报告-2022年:13:tencent_table_v3:9:3-3:5-5,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":5,""grid_col"":5,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":9,""table_type"":null}"
债务人审计报告-2022年,13,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,9,9_sub1,债务人审计报告-2022年:13:tencent_table_v3:9:3-3:6-6,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":6,""grid_col"":6,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":9,""table_type"":null}"
债务人审计报告-2022年,13,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,9,9_sub1,债务人审计报告-2022年:13:tencent_table_v3:9:4-4:3-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":9,""table_type"":null}"
债务人审计报告-2022年,13,tencent_table_v3,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\tencent_table_v3\债务人审计报告-2022年\raw\page_0013.json,9,9_sub1,债务人审计报告-2022年:13:tencent_table_v3:9:4-4:6-6,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":6,""grid_col"":6,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_index"":9,""table_type"":null}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,0,0_sub1,债务人审计报告-2022年:14:aliyun_table:0:3-3:2-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":18,""table_index"":1,""x_cell_size"":7,""y_cell_size"":4}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,0,0_sub1,债务人审计报告-2022年:14:aliyun_table:0:3-3:5-5,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":5,""grid_col"":5,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":21,""table_index"":1,""x_cell_size"":7,""y_cell_size"":4}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,2,2_sub1,债务人审计报告-2022年:14:aliyun_table:2:3-3:2-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":49,""table_index"":3,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,2,2_sub1,债务人审计报告-2022年:14:aliyun_table:2:3-3:3-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":50,""table_index"":3,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,2,2_sub1,债务人审计报告-2022年:14:aliyun_table:2:4-4:2-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":54,""table_index"":3,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,2,2_sub1,债务人审计报告-2022年:14:aliyun_table:2:5-5:2-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":5,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":59,""table_index"":3,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,2,2_sub1,债务人审计报告-2022年:14:aliyun_table:2:6-6:2-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":6,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":64,""table_index"":3,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,2,2_sub1,债务人审计报告-2022年:14:aliyun_table:2:6-6:3-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":6,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":65,""table_index"":3,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,2,2_sub1,债务人审计报告-2022年:14:aliyun_table:2:7-7:1-1,suspicious_value,warning,expected_numeric_but_unparseable,期初数,期初数,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":7,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":68,""table_index"":3,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,2,2_sub1,债务人审计报告-2022年:14:aliyun_table:2:7-7:2-2,suspicious_value,warning,expected_numeric_but_unparseable,本期增加,本期增加,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":7,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":69,""table_index"":3,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,2,2_sub1,债务人审计报告-2022年:14:aliyun_table:2:7-7:3-3,suspicious_value,warning,expected_numeric_but_unparseable,本期减少,本期减少,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":7,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":70,""table_index"":3,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,2,2_sub1,债务人审计报告-2022年:14:aliyun_table:2:7-7:4-4,suspicious_value,warning,expected_numeric_but_unparseable,期末数,期末数,open,"{""abs_col"":4,""grid_col"":4,""grid_row"":7,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":71,""table_index"":3,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,2,2_sub1,债务人审计报告-2022年:14:aliyun_table:2:8-8:3-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":8,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":75,""table_index"":3,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,2,2_sub1,债务人审计报告-2022年:14:aliyun_table:2:9-9:3-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":9,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":80,""table_index"":3,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,2,2_sub1,债务人审计报告-2022年:14:aliyun_table:2:10-10:3-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":10,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":85,""table_index"":3,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,2,2_sub1,债务人审计报告-2022年:14:aliyun_table:2:11-11:3-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":11,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":90,""table_index"":3,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,2,2_sub1,债务人审计报告-2022年:14:aliyun_table:2:12-12:3-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":12,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":95,""table_index"":3,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,2,2_sub1,债务人审计报告-2022年:14:aliyun_table:2:13-13:3-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":13,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":100,""table_index"":3,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,2,2_sub1,债务人审计报告-2022年:14:aliyun_table:2:14-14:3-3,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":3,""grid_col"":3,""grid_row"":14,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":105,""table_index"":3,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,3,3_sub1,债务人审计报告-2022年:14:aliyun_table:3:3-3:2-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":3,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":118,""table_index"":4,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,3,3_sub1,债务人审计报告-2022年:14:aliyun_table:3:4-4:2-2,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":2,""grid_col"":2,""grid_row"":4,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":121,""table_index"":4,""x_cell_size"":7,""y_cell_size"":15}"
债务人审计报告-2022年,14,aliyun_table,C:\Users\gater\Desktop\Python\finance\AutoFinance\outputs\aliyun_table\债务人审计报告-2022年\raw\page_0014.json,3,3_sub1,债务人审计报告-2022年:14:aliyun_table:3:5-5:1-1,suspicious_value,warning,expected_numeric_but_unparseable,-,-,open,"{""abs_col"":1,""grid_col"":1,""grid_row"":5,""is_span_anchor"":true,""issue_flags"":[""numeric_parse_failed""],""source_kind"":""json"",""table_cell_id"":123,""table_index"":4,""x_cell_size"":7,""y_cell_size"":15}"
